id,keyword,location,text,target
3262,,,In dezelfde periode is de jaarlijkse uitstoot van broeikasgassen met 50 procent gestegen .,nee
7167,,,In die studie wordt de CO2 uitstoot van een kerstboom uit kunststof vergeleken met een echte boom die 150 kilometer getransporteerd wordt .,nee
19762,,,In Diemen wil Vattenfall een nieuwe biomassacentrale bouwen .,ja
10311,,,In dit handboek met regels staat bijvoorbeeld hoe landen moeten rapporteren over broeikasgassen en hoe dat te controleren valt .,nee
18001,,,In Duitsland werden de meeste elektrische auto 's verkocht : 16.896 .,nee
19383,,,In een emotionele toespraak beschuldigde ze de leiders van het verraden van haar generatie door de uitstoot van broeikasgassen niet serieus te nemen .,ja
12612,,,In een recent bijgestelde energienota voor 2040 staat dat de eerste kernreactor in 2033 klaar moet zijn .,nee
14720,,,"In Eindhoven staan twee biomassacentrales , ��n op Strijp T en ��n in nieuwbouwwijk Meerhoven .",nee
14879,,,In Enschede stonden demonstranten met een spandoek met de tekst ' geen vrede met kernenergie ' voor het station .,ja
4075,,,In Frankrijk is 87 % van de stroom afkomstig uit kernenergie .,nee
11940,,,"In groene energie welteverstaan ﾒ , benadrukt hij .",nee
25522,,,In het afgelopen jaar publiceerden ook de Nijmeegse en de Amsterdamse rekenkamer onafhankelijk van elkaar een onderzoek naar de rol van hun gemeenten in het lokale warmtenet .,nee
12408,,,In het buitengebied van de gemeente Olst Wijhe groeit het verzet tegen de mogelijke komst van hoge windmolens in het gebied .,ja
3655,,,"In het emissiehandelssysteem moeten bedrijven rechten kopen om CO2 uit te stoten , het belangrijkste broeikasgas .",nee
12174,,,In het Emissions Gap Report gaat het over de kloof tussen de doelen die zijn afgesproken in het klimaatakkoord en de huidige en te verwachten uitstoot .,nee
22643,,,In het ene scenario erkent de wereld dat een groot deel van de resterende voorraden fossiele brandstoffen niet verbrand kan worden .,nee
6545,,,In het Friese dorp Jorwerd is zondagavond een windmolen omgevallen .,nee
6506,,,In het Friese Jorwert is een windmolen omgevallen .,nee
6786,,,In het jaar na Fukushima werden alle 54 nucleaire reactoren uitgezet en schakelde Japan over op elektriciteitsproductie met fossiele brandstoffen .,ja
18806,,,"In het komende decennium wil Saudi Aramco wel groter inzetten op windmolens in het Midden Oosten , maar al met al valt het bedrijf dus zeker niet op door pro actief klimaatbeleid .",ja
18868,,,"In het segment duurdere elektrische auto 's stevent de Audi e tron af op de koppositie , met tussen de 2000 en 2500 verkochte exemplaren .",nee
22803,,,In het voorbeeld van geluidsoverlast door windmolens werkt het net zo .,nee
6517,,,In krap twee jaar daalde het aantal nieuw gebouwde windturbines met ruim 80 procent .,nee
18637,,,"In landen als Brazili� en Indonesi� wordt ingezet op biobrandstoffen , terwijl China elektrisch rijden heeft verordend .",ja
21368,,,In Nederland krijgen energiebedrijven miljarden aan subsidies om kolencentrales deels met biomassa te stoken .,ja
14727,,,In plaats van het pijlsnel plaatsen van meer windmolens voor duurzame energie pleit de Duitse bewindsman Peter Altmaier voor een pas op de plaats .,ja
22413,,,"In principe geldt : hoe nieuwer de auto en hoe lager de CO2 uitstoot , hoe lager de aanschafbelasting .",nee
11176,,,In Staphorst werkt een bewonerscollectief aan een co�peratief windpark .,ja
1352,,,In stedelijke gebieden wordt de energietransitie al voortvarender ter hand genomen dan daarbuiten -- dat scheelt in de score .,ja
7859,,,In totaal is er 13 procent meer duurzame energie geproduceerd in 2019 .,nee
23455,,,"In totaal komen we zo uit op ﾀ 38 per megawattuur voor kernenergie , vergelijkbaar met de ﾀ 35 voor wind op zee .",nee
24692,,,"In totaal wordt er in Ommen 605 gigawatt uur aan energie verbruikt ; dat bestaat onder meer uit aardgas , elektriciteit en brandstof .",nee
14228,,,"In Vandebron jargon : het bedrijf kiest er nu bewust voor de missie , duurzame energie voor iedereen , van binnenuit aan te jagen .",ja
17077,,,In veenweidelandschappen kunnen landbouw en windenergie in elkaar overlopen .,nee
12159,,,In Zwolle zijn op dit moment 64 oplaadpunten voor elektrische auto ﾒ s.,nee
6471,,,"ING leende de afgelopen drie jaar 2,6 miljard euro aan negen bedrijven die kolencentrales bouwen .",nee
6477,,,"ING onderschreef in september samen met ABN Amro , Triodos , Rabobank en Volksbank afspraken om meer te doen om de doelen van het klimaatakkoord van Parijs te halen .",ja
11622,,,"Initiatieven van Nederlanders die samen duurzame energie opwekken , leveren steeds meer op .",ja
12413,,,Inmiddels hebben zo 'n zestig bewoners van het gebied zich bij het protest tegen de grote windmolens aangesloten .,ja
24670,,,Investeerders waarschuwen echter dat oliebedrijven stelselmatig uitgaan van voorspellingen die de snelheid van de energietransitie onderschatten .,ja
2992,,,Inzet van nieuwe toestellen zal tot reductie leiden van de CO2 uitstoot .,nee
153,,,Iran zelf zegt alleen nog uranium te verrijken voor kernenergie en medische doeleinden .,nee
20409,,,"Jeroen Brouwers is woordvoerder van Tenne T , de netbeheerder van de hoogspanningslijnen in Nederland .",nee
3824,,,Kansloze missie De Poolse premier Morawiecki verklaarde zijn njet met het argument dat hij meer geld wil uit het Europese potje voor de energietransitie .,ja
6848,,,Kapitaalintensieve activa zijn oververtegenwoordigd op de balans van de ECB en dat zijn toevallig ook vooral de bedrijven met veel CO2 emissies .,nee
19796,,,Kerkhoven schat in dat de CO2 uitstoot in 2020 hoogstens 16 procent lager zal zijn dan in het ijkjaar 1990 .,nee
3992,,,Kerncentrales stoten weinig CO2 uit en daarom zijn ze volgens onder meer Frankrijk en Tsjechi� erg nuttig voor de klimaattransitie .,ja
18372,,,"Kia komt op basis van al deze data met een duidelijk statement : als we 100 procent groene energie gebruiken , is een volledig elektrische auto altijd schoner .",ja
6712,,,Klimaatminister Eric Wiebes liet weten dat uitsluitend reststromen van de houtindustrie worden gebruikt voor biomassa .,nee
428,,,"Klimaatneutraal betekent dat de volledige uitstoot van broeikasgassen wordt gecompenseerd , waardoor de uitstoot niet bijdraagt aan klimaatverandering .",nee
23172,,,Klimaatwinnaars Landen en bedrijven die nu voorop gaan lopen bij verduurzaming en het zo snel mogelijk terugdringen van de uitstoot van CO2 zijn de nieuwe helden van de toekomst .,ja
11583,,,Komende jaren komen daar volgens de onderzoekers nog zeker 33 collectieve windparken bij .,nee
16072,,,Kooldioxide is een broeikasgas dat ontstaat bij de verbranding van de koolstof in brandstoffen .,nee
20753,,,"Kosten verviervoudigd Ed F kondigde de uitbreiding van de nieuwe kerncentrale , naast de bestaande kerncentrale in Flamanville , in 2006 aan .",nee
510,,,Lager stroomtarief Qua omvang staat het zonnepark aan de Aadijk in de top tien van Nederland .,nee
25696,,,"Lambertz kan zich vinden in de door Timmermans bepleitte ﾑ rechtvaardige energietransitie ﾒ , waarin het ontstaan van energiearmoede wordt bestreden .",ja
16062,,,Landelijk vlamt de discussie over verbranding van biomassa weer op .,ja
8656,,,Landelijke netbeheerder Tennet financiert driekwart daarvan door bijvoorbeeld obligaties uit te geven op de kapitaalmarkt .,ja
25416,,,Langs de snelweg staan al de twee windmolens die Deventer heeft .,nee
23030,,,"Lees ook : Bezwaar maken tegen windmolenparken vrijwel zinloos De kans dat ze op deze manier de mega windmolens in hun dorp kunnen tegenhouden , is wel erg klein .",ja
26601,,,Lees ook : Man ( 58 ) langer vast voor bedreigen windmolenbouwers Volgens de officier is H. te ver gegaan in het voeren van actie tegen de komst van windparken .,ja
23677,,,Legaal en duurzaam De plannen voor hernieuwbaar energie zijn uitgewerkt in het Energieakkoord van 2013 .,nee
7778,,,Lege batterij Huitema was al vroeg eigenaar van een elektrische auto .,nee
22923,,,"Let wel : het gaat niet over de uitstoot van stikstof , want daarmee ligt ons land op koers .",nee
14263,,,Leveringszekerheid Daarom is aardwarmte uitsluitend rendabel bij grootschalige uitrol : er moeten forse warmtenetten worden aangelegd .,nee
25146,,,Lightsource BP heeft het plan opgevat om in het buitengebied van Terwolde een zonnepark te bouwen .,ja
7430,,,Locaties komen pas aan de orde als de gemeenteraad zou kiezen voor extra windmolens .,ja
11390,,,Lokale politici in West Friesland zetten de hakken in het zand tegen de door Den Haag opgelegde energietransitie .,ja
7420,,,"LTO is verder beducht dat ontwikkelaars van zonneparken , speculerend op gebieden die eventueel worden aangewezen voor de panelen , grond opkopen .",ja
1430,,,Luchtvaartmaatschappij Easy Jet heeft bekendgemaakt dat het vanaf vandaag alle CO2 uitstoot van zijn vluchten gaat compenseren .,ja
3972,,,"Maar als het aan de Costa Ricaanse president Carlos Alvarado ligt , draait zijn land binnenkort echt alleen nog maar op duurzame energie .",ja
20880,,,Maar dan haalt hij er de uitstoot van CO2 bij om te pleiten voor een heroverweging van het stoken van biomassa .,ja
19916,,,Maar er is steeds meer kritiek op de biomassacentrales .,ja
16430,,,Maar feit is dat twee grote energiebedrijven na een reeks kritische publicaties en groeiende protesten afzien van nieuwe biomassacentrales .,ja
11903,,,Maar het bouwen van een zonne - of windpark is geen optie als de stroom niet kan worden getransporteerd .,ja
8158,,,Maar het is volgens hem wel het enige bedrijf dat zich �cht committeert aan de doelen van het klimaatakkoord van Parijs .,ja
25685,,,Maar je kunt ook denken van vrachtwagens die rijden op waterstof .,nee
4458,,,"Maar na uren vergaderen stemden zij toch in , omdat zij voor dat doel ook kernenergie mogen gebruiken .",ja
23484,,,Maar tegelijkertijd is er geen land dat meer investeert in duurzame energie dan China .,ja
17267,,,Maar Varekamp gelooft ook heilig in aardwarmte als duurzame energievoorziening .,ja
21864,,,"Maar voor iedereen die vreest dat BENG nieuwe huizen in Nederland volstrekt onbetaalbaarder gaat maken , hier toch wat nuancering .",ja
271,,,Maar zijn volstrekt onwetenschappelijke beweringen over kernenergie zijn een wetenschapper van zijn kaliber onwaardig .,ja
19482,,,"Maatschappelijke kosten worden veroorzaakt door broeikasgassen , fijnstof , stikstof , biodiversiteitverlies en dierziekten .",nee
22446,,,Matthews wil dat BHP zijn lidmaatschap van brancheorganisaties die lobbyen voor het gebruik van fossiele brandstoffen opzegt .,ja
12147,,,Matthijs Nieuwenhuis ( 43 ) heeft bijna een half jaar moeten wachten op een laadpaal voor zijn elektrische auto .,nee
19751,,,Mazda 2 Rest de vraag wanneer Mazda met andere elektrische auto ﾒ s op de markt gaat komen .,nee
15446,,,Mc Afee eindigt met twee welgekozen maar niet verrassende prioriteiten : minder broeikasgassen uitstoten en de eenzaamheid van mensen aanpakken .,ja
8160,,,Meerdere gas - en oliemaatschappijen zijn dus bezig met het reduceren van hun uitstoot en het ontwikkelen van technologie�n om duurzame energie op te wekken .,ja
8740,,,"Met andere woorden , in beide gevallen wordt er niet uitgegaan van de daadwerkelijke CO2 uitstoot .",nee
17908,,,Met de huidige sluiting staat het aantal werkzame kolencentrales in Nederland nu op vier .,nee
23448,,,"Met een vermogen van 6,4 gigawatt leveren die , ervan uitgaand dat een kerncentrale 80 % van de tijd vol kan draaien , bijna 45 miljard kilowattuur per jaar .",nee
7694,,,Met het krediet is er tevens zekerheid over de bouw van een zonnepark bij de rioolwaterzuiveringsinstallatie .,nee
3131,,,"Met het windpark Vineyard uit het orderboek voor 2020 en Saint Nazaire erin , komt het orderboek voor volgend jaar op ongeveer 150.000 ton .",nee
19218,,,Met name bij de industrie zorgen de maatregelen voor een forsere afname van de uitstoot van koolstofdioxide ( CO2 ) en andere broeikasgassen .,nee
19349,,,Met name elektrische auto 's van Tesla zijn zeer populair .,ja
6493,,,"Met name Frankrijk , dat veel kerncentrales heeft , pleitte ervoor deze energiebron een ecologisch label te geven , omdat er maar weinig CO2-uitstoot mee gepaard gaat .",ja
12078,,,Met name in 2017 is sprake van een dip in de verkoopprijzen van woningen rond windparken .,nee
20411,,,"Met name in Groningen en Drenthe , waar de grond goedkoop is , krijgen projectontwikkelaars regelmatig nee te horen van de regionale netbeheerders .",ja
26640,,,Met Rusland is grote uitstoter aan boord van klimaatverdrag Dat geeft uiteindelijk ook betekenis aan de steun voor het klimaatakkoord van Parijs .,ja
3558,,,"Met stadvernieuwing bijvoorbeeld , of energietransitie .",nee
13028,,,"Met zijn team bedenkt hij wegmarkeerders die werken op zonne-energie , zogeheten kattenogen .",nee
18192,,,Milieuorganisaties willen vol voor zonne - en windenergie gaan .,ja
21552,,,"Minder CO2 en andere broeikasgassen de lucht in , meer eruit .",nee
19815,,,"Minder import Martien Visser , lector energietransitie aan de Hanzehogeschool , wijst op een andere ongunstige ontwikkeling .",ja
3071,,,Minister Wiebes ( Economische Zaken ) wil niet onderzoeken of warmtenetten op restwarmte uit de afvalverbranding kunnen worden vervangen door een duurzamer alternatief .,ja
13176,,,"Mitsubishi gaat fors in Europa investeren in duurzame energie , zoals windmolenparken .",ja
12847,,,Mitsubishi is een conglomeraat dat wereldwijd groot is in de energietransitie .,nee
12845,,,Mitsubishi is hier met name bekend als automaker en niet als speler op het gebied van ( duurzame ) energie .,nee
12145,,,"Mocht biomassa verdwijnen als bron voor schone energie , dan heeft Zwolle een probleem .",ja
4700,,,"Mocht dat niet zo zijn , dan kan in het uiterste geval de provincie gemeenten buitenspel zetten door inpassingsplannen te maken voor zonnevelden of windmolens .",ja
11268,,,"Moeten we alleen wel als de gesmeerde bliksem ophouden de dampkring vol te pompen met warmte vasthoudende broeikasgassen zoals CO2 , lachgas en methaan .",ja
5054,,,Momenteel rijden er twee bussen op waterstof in Groningen en Drenthe .,nee
11904,,,"Morgen houden parlementari�rs een � rondetafelgesprek � over de problemen met onder meer wetenschappers , netbeheerders en brancheorganisaties .",ja
20755,,,Na allerlei tegenslagen gaat de kerncentrale volgens de laatste prognose van Ed F voor het einde van 2022 open .,nee
15378,,,Na lang beraad stemden donderdag alle EU landen alsnog in met de ban op fossiele energie .,ja
12167,,,"Na plaatsing van de laadpaal is de parkeerplek niet meer beschikbaar als reguliere parkeerplek , maar alleen nog voor het laden van een elektrische auto .",nee
24425,,,Naar verwachting is de CO2 uitstoot in 2030 43 tot 48 procent lager dan in 1990 .,nee
19919,,,Naast de gevolgen voor de luchtkwaliteit staat ook de herkomst van de biomassa ter discussie .,ja
2733,,,"Naast oude thema ﾒ s als woningbouw en het voorkomen van de maatschappelijke tweedeling , gaat het om klimaatadaptatie , energietransitie en digitalisering .",nee
17889,,,"Nadat de rechter had geoordeeld dat in 2020 er een kwart minder CO2 uitstoot moest zijn , besloot het kabinet dat de sluiting moest worden versneld .",ja
11323,,,Nederland heeft het klimaatakkoord van Parijs ondertekend en geratificeerd .,ja
6726,,,"Nederland heeft ruim ﾀ 11 mrd aan subsidie beschikbaar gesteld voor biomassa in de komende jaren , waarvan ongeveer 30 % naar houtpellets gaat .",ja
5709,,,Nederland heeft zich ten doel gesteld om de CO2 uitstoot tot 2030 met 49 procent terug te brengen en in 2050 een volledig circulaire economie te hebben .,ja
20375,,,"Nederland stootte vorig jaar 189,5 megaton aan broeikasgassen uit .",nee
20408,,,"Nederland wekt momenteel 7,4 procent van alle energie duurzaam op , maar het aandeel zonne energie en wind energie stijgt hard .",nee
22422,,,"Nederland wil fors inzetten op het opwekken van duurzame energie , via windmolens , zonnepanelen en biomassa .",ja
1561,,,Nederland wil in plaats van fossiele brandstoffen meer duurzame energiebronnen om CO2 uitstoot te reduceren .,ja
22395,,,"Nederland wil tot 2030 inzetten op de bouw van windmolens , zonnepanelen en biomassacentrales .",ja
27029,,,Nederland wilde zijn eigen CO2 uitstoot voor 2020 niet meer dan 20 procent reduceren .,ja
13571,,,Nederlandse en Noord Amerikaanse onderzoekers hebben voor het eerst vanuit de ruimte een groot lek ontdekt van het broeikasgas methaan .,nee
5733,,,Neem nou de operatie om de uitstoot van CO2 terug te dringen .,nee
15162,,,"Neom , dat net zo groot als Belgi� wordt , moet geheel draaien op duurzame zonne - en windenergie .",nee
23483,,,Netaansluiting Een belangrijke reden voor Pure Energie om een zonnepark op deze locatie te willen aanleggen is de netaansluiting .,ja
5172,,,Netbeheerder Enexis heeft de aansluiting op het elektriciteitsnet geregeld .,nee
14328,,,Netbeheerders sloegen al eerder sloegen alarm omdat verdeelstations in onder meer Vroomshoop het verwachte grote aanbod van duurzame energie niet aankunnen .,ja
11866,,,"Netbeheerders wijzen erop dat grote zonneparken veelal verrijzen op plekken in dunbevolkt gebied , waar het netwerk er nog niet op is toegerust .",nee
16578,,,Niemand weet hoe de elektrische auto zich in de toekomst verder zal ontwikkelen .,nee
26388,,,Niet alleen de CO2 uitstoot baart de opstellers zorgen .,ja
4444,,,"Niet alleen door de distributiedozen , maar ook door windturbines , zonneakkers , kassen , geluidsschermen en reclamemasten .",nee
24404,,,"Niet alleen omdat de kopers daarom vragen , maar vooral ook omdat zij daarmee de gemiddelde CO2 uitstoot van hun modellenprogramma omlaag brengen .",ja
3319,,,"Niet alleen per netbeheerder , ook per maand schommelen de prestaties sterk .",nee
8644,,,Niet alleen Tesla zal de markt voor elektrische auto 's dan nog domineren .,nee
10093,,,"Niet iedereen stond te juichen toen de gemeenten besloten windmolens te plaatsen , bekent Lilja .",ja
3466,,,"Niet voorzien Han Slootweg van Enexis begrijpt de frustraties , maar dit had de netbeheerder niet zien aankomen .",ja
25848,,,Nieuwe energiebronnen Overigens laat de gemeente Arnhem zien dat het niet alleen een keuze is voor jeugdzorg of investeren in groene energie .,nee
24964,,,Nog geen week geleden kwamen alle twaalf de provincies nieuwe regels overeen over de uitstoot van stikstof .,ja
25070,,,Nog geen week geleden kwamen de twaalf provincies nieuwe regels overeen over de uitstoot van stikstof .,ja
23591,,,Nu is het idee ontstaan om in ruil daarvoor hernieuwbare energie te gaan terugleveren .,nee
11571,,,Nu stuiten nieuwe windmolens en zonneparken vaak op protest van omwonenden .,ja
16741,,,"Nu worden die pieken en dalen nog opgevangen door grote energiecentrales , op basis van aardgas , steenkool , biomassa of kernenergie .",nee
3356,,,Of boeren in het buitengebied die een kleine windmolen op hun erf willen plaatsen .,ja
25302,,,"Of er beleid voor windenergie gemaakt moet worden in de gemeente Steenwijkerland , is wat Steenergie betreft geen vraag meer .",ja
14837,,,Om CO2 uitstoot te reduceren wil Nederland meer duurzame energiebronnen gebruiken .,ja
19911,,,"Om de doelstellingen in het Klimaatakkoord van Parijs uit 2015 te halen , is afgesproken dat alle kolencentrales in 2030 dicht moeten zijn .",ja
2425,,,"Om de opwarming van de aarde tegen te gaan , moet de wereld omschakelen naar duurzame energie , zo werd al in 2015 in het klimaatakkoord van Parijs afgesproken .",ja
26537,,,"Om minder afhankelijk te worden van fossiele brandstoffen , heeft de EU bepaald dat benzine moet worden gemengd met meer bio ethanol .",ja
511,,,Om te voorkomen dat er ballen verdwijnen op het hermetisch afgesloten zonnepark .,nee
2078,,,"Omdat de CO2 uitstoot onder de WLTP hoger uitvalt , worden per die datum de bpm tabellen aangepast .",nee
19047,,,"Omdat de zorgen toenemen over de effecten van biomassa op de luchtkwaliteit , de volksgezondheid en de natuur , pleitten het RIVM ( Rijksinstituut voor Volksgezondheid en Milieu ) en de GGD eerder voor meer onderzoek .",ja
20499,,,"Omdat er duizenden dieren werden gehuisvest , vreesde het provinciale bestuur een hoge uitstoot van stikstof .",ja
25778,,,"Omdat het jarenlang duurt om een windpark te bouwen , kunnen netbeheerders zich daar goed op voorbereiden .",nee
1992,,,"Omdat Nederland niet genoeg biomassa heeft , wordt het uit het buitenland gehaald .",nee
20998,,,"Omdat ze de energietransitie belangrijk vinden , omdat ze het leuk vinden om iets voor het dorp te doen .",ja
15875,,,Ommen -- Het College van burgemeester en wethouders van de gemeente Ommen is akkoord met de startnota over de Regionale Energiestrategie ( RES ) .,ja
6515,,,Omrop Friesl�n denkt dat de windmolen omver is geblazen .,nee
18194,,,Omstreden technologie CO2 opruimen heeft ook een slechte naam omdat vaak gedacht wordt aan ﾑ Carbon Capture and Storage ﾒ ( CCS ) .,ja
11438,,,"Ondanks hoge verwachtingen in de politiek gaat groene waterstof , opgewekt met duurzame energie , voorlopig niet doorbreken als brandstof .",ja
5365,,,Ondanks steeds breder gedragen zorgen over de effecten van fossiele brandstoffen op klimaatverandering .,ja
6491,,,"Onder dat laatste label valt bijvoorbeeld de productie van staal en cement , indien dat wordt gebruikt voor duurzame doelen , zoals windparken .",nee
3115,,,"Onder dat laatste label valt de productie van staal en cement , indien dat wordt gebruikt voor duurzame doelen , zoals windparken .",nee
2265,,,"Onder het klimaatakkoord van Parijs resteert nog minder ruimte : daarin is afgesproken om de opwarming te beperken tot "" ruim onder "" 2 graden en bij voorkeur 1,5 graden .",ja
14267,,,Onderhoud van een warmtenet kan snel enkele weken in beslag nemen .,nee
7428,,,Ondernemerskoepel MKB Deventer hield juist een pleidooi voor meer windturbines dan die drie extra .,ja
12500,,,Ondertussen neemt het rendement van windparken ook toe door technologische verbeteringen - maar het effect daarvan is mogelijk kleiner dan eerder gedacht .,nee
1372,,,Ondertussen worden er plannen gemaakt voor een bezoek van bewoners aan de ( kleinere ) biomassacentrale van Brouwer in Balkbrug .,ja
22400,,,Ondertussen zijn er op steeds meer plekken burgercomit�s die zich verzetten tegen de bouw van biomassacentrales in de buurt .,ja
12073,,,Onderzocht werd wat een windpark dat nog in ontwikkeling is doet met de woningprijzen in het gebied .,nee
15883,,,Onderzoeken Deze partners onderzoeken samen hoe en waar duurzame elektriciteit uit zonne - en windenergie opgewekt kan worden .,nee
4764,,,"Onlangs besloot Easy Jet , de nummer twee van Europa , als eerste luchtvaartmaatschappij in Europa de CO2 uitstoot van kerosine te compenseren voor al zijn passagiers .",ja
7695,,,Onlangs werd al bekend dat Vechtstromen plannen heeft om bij tien van die installaties een zonnepark aan te leggen .,ja
26058,,,Onze totale historische uitstoot is daarmee een optelsom van de extra CO2 in de atmosfeer �n de extra CO2 in de oceanen .,nee
6226,,,"Onzichtbaar Het zonnepark zou , volgens de gemeente , vrijwel onzichtbaar worden aangelegd vanaf de openbare weg en voor omwonenden .",nee
11956,,,Ook andere financi�le prikkels dragen � niet maximaal bij � aan het verbeteren van de luchtkwaliteit of het terugdringen van de CO2 uitstoot .,ja
7427,,,"Ook Bam ligt in de nabijheid van de kerncentrale , maar die werd destijds niet beschadigd .",nee
24701,,,"Ook bestaan er kleine windmolens , waarvan er nu twee in Beerzerveld staan .",nee
13004,,,Ook Chubu is actief in windparken en heeft al flink ge�nvesteerd ( samen met hoogspanningsbedrijf Tennet ) in Duitse hoogspanningsverbindingen .,ja
8655,,,Ook de regionale netbeheerders investeren fors in het energienetwerk .,ja
21373,,,Ook die pellets worden als biomassa naar onder meer Nederland verscheept .,nee
15615,,,Ook gaat de RES in op de verdeling van warmtebronnen in de regio voor het duurzaam verwarmen van woningen .,nee
17086,,,Ook het aantal protesten en acties tegen wind - en zonneparken neemt toe .,ja
3308,,,Ook het leveren van stroom met een eigen zonnepaneel of windmolen wordt door de slimme meter bijgehouden .,nee
13584,,,Ook het nog meer voorkomende broeikasgas CO2 kan straks vanuit de ruimte gemonitord worden .,nee
5270,,,"Ook het plan om Oost Europese landen financieel te steunen als ze hun kolencentrales inwisselen voor hernieuwbare energiebronnen als zon en wind , juicht de organisatie toe .",ja
14152,,,"Ook hun CO2 uitstoot is flink hoger , zo ﾒ n 16 gram per kilometer , aldus de Europese milieuorganisatie Transport & Environment .",nee
1197,,,Ook in 2020 werkt de co�peratie door aan de uitvoeringsplanning met diverse activiteiten voor de voorbereiding en de realisatie van het windpark Bovenwind .,ja
20139,,,Ook in het binnenste van windmolens wordt het gas vaak gebruikt .,nee
16561,,,Ook in Nederland gingen begin februari duizenden jongeren de straat op om meer actie tegen de uitstoot van broeikasgassen te eisen .,ja
22178,,,Ook kun je vragen ﾑ waar die windmolens komen ﾒ en ﾑ wat ze voor Nieuwleusen betekenen ﾒ .,nee
8154,,,Ook kwam Shell al eerder met het plan om de beloning van bestuurders te koppelen aan de klimaatambities en het planten van bomen ter compensatie van CO2 uitstoot .,ja
12950,,,Ook met behulp van warmtepompen en eventueel biomassa .,nee
26650,,,"Ook Nederland , dat w�l klimaatbeleid voert , heeft nog steeds een even hoge CO2 uitstoot als in 1990 .",nee
25791,,,Ook nieuw is dat Tennet in de toekomst zonneparken tijdelijk kan afschakelen van het net .,nee
6172,,,Ook rijden er sowieso meer elektrische auto 's in de stad .,nee
16237,,,"Ook spreken ze over actuele thema 's , zoals de energietransitie .",nee
11577,,,Ook staan er tien drijvende zonneparken op de planning .,nee
1210,,,"Ook werd door de overheid 0,4 miljard euro in Tennet ge�nvesteerd , voor de energietransitie .",ja
11852,,,"Ook werd een kerncentrale verwoest als gevolg van de aardbeving met een kracht van 9,0 .",nee
8238,,,Ook werkt hij graag mee aan de energietransitie in de stad .,ja
12438,,,Ook willen de partijen dat er geen subsidies meer worden gegeven voor nieuwe biomassacentrales .,ja
11631,,,"Ook wordt gekeken naar waterstof uit wind , en naar combinaties met groene stroom van zeewind .",nee
747,,,Oorzaak is de verzuring van de bodem door de uitstoot van stikstof .,nee
12604,,,Oost Europa neemt binnen de EU steeds meer het voortouw bij de ontwikkeling en bouw van kerncentrales .,ja
8249,,,Op 26 april 1986 ontplofte een kernreactor in Tsjernobyl in de toenmalige Sovjet Unie .,nee
20094,,,Op basis van de huidige techniek betekent dat 532 vierkante kilometer aan zonneparken of 4.667 nieuwe windmolens .,nee
17304,,,Op die punten bleek het lawaai van de windmolens binnen de geluidsnormen te zijn .,nee
3058,,,Op dit moment gaan gascentrales meer en kolencentrales minder produceren .,nee
3089,,,Op dit moment hebben woningeigenaren een eigen risico van 2 % voor geleden schade door bijvoorbeeld windmolens .,nee
6163,,,Op dit moment zijn er al bijna 400 houtgestookte biomassacentrales in gebruik in Nederland .,nee
2697,,,Op maandag 23 december sluit de kolencentrale aan de Hemweg in Amsterdam .,nee
18070,,,"Op papier geldt alle energie uit biomassa als duurzaam , maar in de praktijk zijn er grote verschillen .",nee
24816,,,"Op plek vier staat hout , of zoals het in energiekringen genoemd wordt : biomassa .",nee
16780,,,Op verzoek van de Partij van de Arbeid snoerde hij zijn motie vervolgens in tot alleen de bijstook van hout in kolencentrales .,ja
5595,,,"Oprechte bezorgdheid over de opwarming van de aarde , maar ook de meer reden dat de fossiele brandstoffen in Europa sowieso snel opraken .",ja
7062,,,"Optelsom Begin juni 2020 moeten provincies , waterschappen en gemeenten hun concept RES klaar hebben .",nee
25539,,,Opwekken Een belangrijk onderdeel is het opwekken van duurzame energie en warmte .,nee
10091,,,�rebro wil in 2050 fossielvrij zijn en heeft daartoe elke belegging in fossiele brandstoffen vaarwel gezegd .,ja
415,,,Oud minister Plasterk stelt daarom al langer dat Nederland kernenergie als optie moet onderzoeken .,ja
4142,,,Oud minister Ronald Plasterk heeft in een interview in het FD uitgehaald naar linkse tegenstanders van kernenergie .,ja
11915,,,Over de verdeling van de rekening moet volgens de organisatie van netbeheerders goed worden nagedacht .,ja
17880,,,Over de windmolens gaf Lambert Schuldink een toelichting .,nee
5546,,,"Over een jaar of tien vliegen veel toestellen hybride , dat wil zeggen deels op fossiele brandstoffen , deels op elektrische energie van een accu .",nee
23952,,,Over zes jaar zou er helemaal geen uitstoot van broeikasgassen meer mogen zijn .,nee
11815,,,"Overigens , het loket voor kernenergie bij het ministerie is altijd open .",nee
18380,,,Overigens wordt in Duitsland meer groene energie gebruikt dan in Nederland .,nee
2429,,,Overlast en broeikasgassen De luchtvaartnota gaat over het inperken van de groei van het aantal vluchten van en naar Schiphol .,nee
13661,,,Pas in een later stadium berekent het ministerie de gevolgen voor de stikstof - en CO2 uitstoot .,nee
19155,,,PBL ziet spectaculaire stijging bij opwekking duurzame elektriciteit De CO2 uitstoot is niet het enige doel voor 2020 dat niet wordt gehaald .,nee
21096,,,"PDENH investeert ' in bedrijven en initiatieven die zich richten op de energietransitie , circulaire economie en duurzame mobiliteit ' ..",ja
1927,,,"Per 1 januari gaat de fiscale bijtelling van 4 procent naar 8 procent , van toepassing op de eerste 45.000 euro van de catalogusprijs van een elektrische auto .",nee
