id,keyword,location,text,target
754,,,KKR roept als investeringsmaatschappij associaties op met kortzichtig winstbejag.,0
755,,,"Lomp en kortzichtig, gezien de exportbelangen van Nederland binnen de interne markt.",0
756,,,Ben je dan echt zo kortzichtig.,0
757,,,Maar in plaats van complimenten worden de heren onder de foto voor van alles uitgemaakt.,0
758,,,"Duffy stopte in 2011 plots met muziek maken, en verdween uit de spotlights.",0
759,,,"Naast dat het binnenhalen van dit evenement de regio Twente weer even in de spotlights zet, wil Bruggink meer.",0
760,,,"En omdat veel grote films zijn uitgesteld, staan kleinere titels nu meer in de spotlights.""",0
761,,,Want exclusiviteit is waar het om draait bij de sterren die zichzelf graag in de spotlights zetten.,0
762,,,"Dit eigen energienet heeft een micro-energiecentrale, waar in de zomer het overschot aan zonne-energie wordt omgezet in waterstof.",0
763,,,We moeten tevreden zijn.”,0
764,,,"Op ongeveer 2 kilometer afstand - aan de Harm Smeengekade - zit Mark Wessels, eigenaar van Rondvaart Zwolle, tevreden op het dek van zijn botenbedrijf.",0
765,,,"Of de ouders ook zo tevreden zijn, weten de leidsters niet.",0
766,,,De overdracht van de velden wordt niet getekend voordat alle partijen tevreden zijn over de oplossing.”,0
767,,,De Grunt is tevreden over zijn groene dak en hoopt dat meer Zwollenaren volgen,0
